feed_material_id,feed_material_label,target_property,target_concept_id,target_label,review_axis,recommended_assertion_action,review_status,current_status,current_evidence,current_rationale,reviewer,review_date
AOM_001980,Moringa stenopetala Leaves Dried Ground,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001981,Opuntia ficus indica Dried Ground,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001984,Sesbania sesban Leaves and Twigs Dried,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001986,Gliciridia sepium Leaves Dried Ground,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001990,Macroptilium atropurpureum Leaves Dried Ensiled,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001991,Macroptilium atropurpureum Dried,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001992,Pterocarpus erinaceus Leaves Dried,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001993,Vicia Dried Wilted,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_001994,Carboxymethyl Cellulose Dried Ground Heated,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_002001,Clove Basil Leaves Extract Dried Ethanol Treated Ground,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_002002,Urtica dioica Dried Ground,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_002008,Fish Oil Dried Ground Heated,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_002009,Feather Boiled Dried Ground,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_002011,Cocoa Bean Shell Dried Ground,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_002012,Cocoa Pods Husk Boiled Dried Ground,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_002013,Barley Dried Ground,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_002015,Unspecified Bran Dried Ground,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_002016,Maize Bran Dried Ground,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
AOM_002018,Cowpea Haulm Dried Ground,aom:moistureCondition,AOM_101054,Dried moisture condition,moisture-condition,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,Codex,2026-08-21
