feed_material_id,old_property,old_target_id,implementation_action,new_property,new_target_id,review_status,reviewer,implementation_date,decision_record,rationale
AOM_006261,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006281,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006282,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006283,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006284,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006285,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006293,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006308,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006358,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006359,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006360,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006373,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006376,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006381,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006385,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_00672,aom:ingredientPart,AOM_101033,retained-generated-assertion,aom:ingredientPart,AOM_101033,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000640,aom:ingredientPart,AOM_101034,retained-reviewed-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “peels” mapped through hard-tail decision AOM_000640; assertion 1.
AOM_001176,aom:ingredientPart,AOM_101034,retained-generated-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001195,aom:ingredientPart,AOM_101034,retained-generated-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001259,aom:ingredientPart,AOM_101034,retained-generated-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001283,aom:ingredientPart,AOM_101034,retained-generated-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001627,aom:ingredientPart,AOM_101034,retained-generated-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001803,aom:ingredientPart,AOM_101034,retained-generated-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001946,aom:ingredientPart,AOM_101034,retained-generated-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002027,aom:ingredientPart,AOM_101034,retained-generated-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002101,aom:ingredientPart,AOM_101034,retained-reviewed-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “peels” mapped through hard-tail decision AOM_002101; assertion 1.
AOM_002112,aom:ingredientPart,AOM_101034,retained-generated-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002344,aom:ingredientPart,AOM_101034,retained-generated-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006054,aom:ingredientPart,AOM_101034,retained-generated-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006055,aom:ingredientPart,AOM_101034,retained-generated-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006056,aom:ingredientPart,AOM_101034,retained-generated-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006057,aom:ingredientPart,AOM_101034,retained-generated-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006058,aom:ingredientPart,AOM_101034,retained-generated-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006203,aom:ingredientPart,AOM_101034,retained-generated-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006214,aom:ingredientPart,AOM_101034,retained-generated-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006215,aom:ingredientPart,AOM_101034,retained-generated-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006216,aom:ingredientPart,AOM_101034,retained-generated-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006264,aom:ingredientPart,AOM_101034,retained-generated-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006352,aom:ingredientPart,AOM_101034,retained-generated-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006353,aom:ingredientPart,AOM_101034,retained-generated-assertion,aom:ingredientPart,AOM_101034,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000713,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
