feed_material_id,feed_material_label,target_property,target_concept_id,target_label,review_axis,recommended_disposition,status,reviewer,review_date,evidence,rationale,rule_id
AOM_006048,Calliandra calothyrsus Leaves Dried,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006053,Cassava Leaves and Twigs Dried,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006061,Centrosema pubescens Leaves Dried Ground,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006068,Coffee Leaves Dried,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006077,Daniellia oliveri Leaves Dried Ground,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006088,Eclipta alba Leaves Dried,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006105,Gmelina arborea Leaves Dried Ground,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006106,Gmelina arborea Leaves Wilted,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006121,Jatropha curcas Leaves Dried Ground,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006122,Lantana camara Leaves Dried Ground,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006137,Moringa stenopetala Leaves Dried,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006138,Morus alba Leaves Crushed Dried,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006139,Morus indica Leaves Crushed Dried,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006140,Myrtus communis Leaves Dried Ground,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006149,Oxytenanthera abyssinica Leaves Dried,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006177,Ziziphus jujube Leaves Dried,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006185,Vitex doniana Leaves Dried Ground,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006209,Vernonia amygdalina Leaves Dried,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006210,Vernonia amygdalina Leaves Crushed Dried,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006212,Vachellia polyacantha Leaves Ground,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006213,Bamboo Leaves Dried Ensiled Molasse Treated Urea Treated,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006227,Moringa oleifera Leaves Extract Dried Ground,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006261,Tectona grandis Leaves Wilted,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006281,Date Leaves Dried,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006282,Date Leaves Wilted,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006283,Date Leaves Ensiled Wilted,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006284,Date Leaves Dried Enzyme Treated,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006285,Date Leaves Ensiled Sprouted Wilted,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006293,Polyalthia longifolia Leaves Dried,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006308,Sesbania sesban Leaves Dried Ground,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006358,Acacia saligna Leaves and Soft Twig Dried,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006359,Afzelia africana Leaves and Twigs,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006360,Annona senegalensis Leaves and Twigs Wilted,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006373,Ficus exasperata leaves and twigs,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006376,Gliciridia sepium Leaves Wilted,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006381,Leucaena leucocephala Leaves Wilted,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006385,Pericopis laxiflora Leaves and Twigs,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_00672,Sugar Beet Leaves Ensiled Wilted,aom:ingredientPart,AOM_101033,Leaf,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_000640,Yam Peels,aom:ingredientPart,AOM_101034,Peel,material-component,hold-exact-anatomical-scope,approved,Pete Steward,2026-08-06,01540;http://purl.obolibrary.org/obo/NCBITaxon_4672;wfo-7000000192,Explicit descriptor “peels” mapped through hard-tail decision AOM_000640; assertion 1.,
AOM_001176,Banana Peel,aom:ingredientPart,AOM_101034,Peel,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-PEEL
AOM_001195,Mango Peel Dried,aom:ingredientPart,AOM_101034,Peel,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-PEEL
AOM_001259,Lemon Peel Essential Oil,aom:ingredientPart,AOM_101034,Peel,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-PEEL
