node_id,label,node_type,module,status
AOM_000333,Antihelmintic,aom-concept,aom-livestock,staging
AOM_000334,Antinematodal,aom-concept,aom-livestock,staging
AOM_000335,Antiplatyhelmintic,aom-concept,aom-livestock,staging
AOM_000338,Antiprotozoal,aom-concept,aom-livestock,staging
AOM_000339,Antiplasmodial,aom-concept,aom-livestock,staging
AOM_000340,Antitrichomonal,aom-concept,aom-livestock,staging
AOM_000341,Coccidiostat,aom-concept,aom-livestock,staging
AOM_000342,Trypanocidal,aom-concept,aom-livestock,staging
AOM_000343,Ectoparasiticide,aom-concept,aom-livestock,staging
AOM_000345,Acaricide,aom-concept,aom-livestock,staging
AOM_000344,Insecticide,aom-concept,aom-livestock,staging
AOM_000355,Vaccine,aom-concept,aom-livestock,staging
AOM_000955,Cattle;Buffalo,aom-concept,aom-livestock,staging
AOM_000956,Adult,aom-concept,aom-livestock,staging
AOM_000957,Adult Female,aom-concept,aom-livestock,staging
AOM_000958,Gestating Female,aom-concept,aom-livestock,staging
AOM_002510,Prepartum Female,aom-concept,aom-livestock,staging
AOM_000959,Lactating Female,aom-concept,aom-livestock,staging
AOM_002511,Postpartum Female,aom-concept,aom-livestock,staging
AOM_000960,Adult Male,aom-concept,aom-livestock,staging
AOM_000961,Young,aom-concept,aom-livestock,staging
AOM_000976,Calf,aom-concept,aom-livestock,staging
AOM_000980,Calf Female,aom-concept,aom-livestock,staging
AOM_000981,Suckling Calf Female,aom-concept,aom-livestock,staging
AOM_000982,Weaned Calf Female,aom-concept,aom-livestock,staging
AOM_000977,Calf Male,aom-concept,aom-livestock,staging
AOM_000978,Suckling Calf Male,aom-concept,aom-livestock,staging
AOM_000979,Weaned Calf Male,aom-concept,aom-livestock,staging
AOM_002500,Suckling Calf,aom-concept,aom-livestock,staging
AOM_003060,Weaned Calf,aom-concept,aom-livestock,staging
AOM_000963,Finisher,aom-concept,aom-livestock,staging
AOM_000966,Finisher Female,aom-concept,aom-livestock,staging
AOM_000975,Finisher Male,aom-concept,aom-livestock,staging
AOM_000973,Castrate Finisher Male,aom-concept,aom-livestock,staging
AOM_000970,Intact Finisher Male,aom-concept,aom-livestock,staging
AOM_000962,Grower,aom-concept,aom-livestock,staging
AOM_000965,Grower Female,aom-concept,aom-livestock,staging
AOM_000974,Grower Male,aom-concept,aom-livestock,staging
AOM_000972,Castrate Grower Male,aom-concept,aom-livestock,staging
AOM_000969,Intact Grower Male,aom-concept,aom-livestock,staging
AOM_000964,Young Female,aom-concept,aom-livestock,staging
AOM_000967,Young Male,aom-concept,aom-livestock,staging
AOM_000971,Castrate,aom-concept,aom-livestock,staging
AOM_000968,Young Intact Male,aom-concept,aom-livestock,staging
AOM_001039,Chicken,aom-concept,aom-livestock,staging
AOM_001044,Adult,aom-concept,aom-livestock,staging
AOM_001045,Adult Female,aom-concept,aom-livestock,staging
AOM_001046,Laying Female,aom-concept,aom-livestock,staging
AOM_001047,Adult Male,aom-concept,aom-livestock,staging
AOM_002509,Finisher,aom-concept,aom-livestock,staging
AOM_002508,Grower,aom-concept,aom-livestock,staging
AOM_001040,Chick,aom-concept,aom-livestock,staging
AOM_001041,Young Female,aom-concept,aom-livestock,staging
AOM_001042,Young Male,aom-concept,aom-livestock,staging
AOM_001043,Castrate Young Male,aom-concept,aom-livestock,staging
AOM_001048,Fish,aom-concept,aom-livestock,staging
AOM_001059,Adult,aom-concept,aom-livestock,staging
AOM_001061,Adult Female,aom-concept,aom-livestock,staging
AOM_001060,Adult Male,aom-concept,aom-livestock,staging
AOM_001050,Fingerling,aom-concept,aom-livestock,staging
AOM_001056,Female Fingerling,aom-concept,aom-livestock,staging
AOM_001053,Male Fingerling,aom-concept,aom-livestock,staging
AOM_001049,Fry,aom-concept,aom-livestock,staging
AOM_001051,Juvenile,aom-concept,aom-livestock,staging
AOM_001057,Female Juvenile,aom-concept,aom-livestock,staging
AOM_001054,Male Juvenile,aom-concept,aom-livestock,staging
AOM_001052,Sub-adult,aom-concept,aom-livestock,staging
AOM_001058,Female Sub-adult,aom-concept,aom-livestock,staging
AOM_001055,Male Sub-adult,aom-concept,aom-livestock,staging
AOM_001000,Goat,aom-concept,aom-livestock,staging
AOM_001001,Adult,aom-concept,aom-livestock,staging
AOM_001002,Adult Female,aom-concept,aom-livestock,staging
AOM_001003,Gestating Female,aom-concept,aom-livestock,staging
AOM_001004,Lactating Female,aom-concept,aom-livestock,staging
AOM_001005,Adult Male,aom-concept,aom-livestock,staging
AOM_001006,Young,aom-concept,aom-livestock,staging
AOM_001007,Kid,aom-concept,aom-livestock,staging
AOM_001008,Kid Female,aom-concept,aom-livestock,staging
AOM_001009,Kid Male,aom-concept,aom-livestock,staging
AOM_001011,Castrate Kid Male,aom-concept,aom-livestock,staging
AOM_001010,Intact Kid Male,aom-concept,aom-livestock,staging
AOM_001012,Yearling,aom-concept,aom-livestock,staging
AOM_001013,Yearling Female,aom-concept,aom-livestock,staging
AOM_001014,Yearling Male,aom-concept,aom-livestock,staging
AOM_001016,Castrate Yearling Male,aom-concept,aom-livestock,staging
AOM_001015,Intact Yearling Male,aom-concept,aom-livestock,staging
AOM_001017,Pig,aom-concept,aom-livestock,staging
AOM_001018,Adult,aom-concept,aom-livestock,staging
AOM_001019,Adult Female,aom-concept,aom-livestock,staging
AOM_001020,Gestating Female,aom-concept,aom-livestock,staging
AOM_001021,Lactating Female,aom-concept,aom-livestock,staging
AOM_001022,Adult Male,aom-concept,aom-livestock,staging
AOM_001023,Castrate Adult Male,aom-concept,aom-livestock,staging
AOM_001024,Young,aom-concept,aom-livestock,staging
AOM_001026,Finisher,aom-concept,aom-livestock,staging
AOM_001035,Female Finisher,aom-concept,aom-livestock,staging
AOM_001030,Finisher Male,aom-concept,aom-livestock,staging
AOM_001032,Castrate Finisher Male,aom-concept,aom-livestock,staging
AOM_001025,Grower,aom-concept,aom-livestock,staging
AOM_001034,Female Grower,aom-concept,aom-livestock,staging
AOM_001029,Grower Male,aom-concept,aom-livestock,staging
AOM_001031,Castrate Grower Male,aom-concept,aom-livestock,staging
AOM_001036,Suckling,aom-concept,aom-livestock,staging
AOM_001037,Suckling Female,aom-concept,aom-livestock,staging
AOM_001038,Suckling Male,aom-concept,aom-livestock,staging
AOM_001033,Young Female,aom-concept,aom-livestock,staging
AOM_001027,Young Male,aom-concept,aom-livestock,staging
AOM_001028,Castrate Young Male,aom-concept,aom-livestock,staging
AOM_000983,Sheep,aom-concept,aom-livestock,staging
AOM_000984,Adult,aom-concept,aom-livestock,staging
AOM_000985,Adult Female,aom-concept,aom-livestock,staging
AOM_000986,Gestating Female,aom-concept,aom-livestock,staging
AOM_000987,Lactating Female,aom-concept,aom-livestock,staging
AOM_000988,Adult Male,aom-concept,aom-livestock,staging
AOM_000989,Young,aom-concept,aom-livestock,staging
AOM_000990,Lamb,aom-concept,aom-livestock,staging
AOM_000991,Lamb Female,aom-concept,aom-livestock,staging
AOM_000992,Lamb Male,aom-concept,aom-livestock,staging
AOM_000994,Castrate Lamb Male,aom-concept,aom-livestock,staging
AOM_000993,Intact Lamb Male,aom-concept,aom-livestock,staging
AOM_000995,Yearling,aom-concept,aom-livestock,staging
AOM_000996,Yearling Female,aom-concept,aom-livestock,staging
AOM_000997,Yearling Male,aom-concept,aom-livestock,staging
AOM_000999,Castrate Yearling Male,aom-concept,aom-livestock,staging
AOM_000998,Intact Yearling Male,aom-concept,aom-livestock,staging
AOM_003021,Concentrated Feed,aom-concept,aom-livestock,staging
AOM_003003,Feed Addition,aom-concept,aom-livestock,staging
AOM_003006,Agroforestry Fodders,aom-concept,aom-livestock,staging
AOM_003008,Animal Derived Fodders,aom-concept,aom-livestock,staging
AOM_003009,Insect Fodders,aom-concept,aom-livestock,staging
AOM_003007,Animal Manures,aom-concept,aom-livestock,staging
AOM_003004,Product,aom-concept,aom-livestock,staging
AOM_003005,Non Crop Fodders,aom-concept,aom-livestock,staging
AOM_003010,Other Feed,aom-concept,aom-livestock,staging
AOM_003011,Feed Substitution,aom-concept,aom-livestock,staging
AOM_003016,Agroforestry Fodders,aom-concept,aom-livestock,staging
AOM_003018,Animal Derived Fodders,aom-concept,aom-livestock,staging
AOM_003019,Insect Derived Fodders,aom-concept,aom-livestock,staging
AOM_003017,Animal Manures,aom-concept,aom-livestock,staging
AOM_003012,Basal or Conventional Diet,aom-concept,aom-livestock,staging
AOM_003013,Conventional Supplement Use,aom-concept,aom-livestock,staging
AOM_003014,Crop Fodders,aom-concept,aom-livestock,staging
AOM_003015,Non Crop Fodders,aom-concept,aom-livestock,staging
AOM_003020,Other Feed,aom-concept,aom-livestock,staging
AOM_000358,Outcomes,aom-concept,aom-livestock,staging
AOM_000499,Efficiency,aom-concept,aom-livestock,staging
AOM_000512,Feed Efficiency,aom-concept,aom-livestock,staging
AOM_001089,Feed Conversion Ratio,aom-concept,aom-livestock,staging
AOM_000514,Feed Conversion Ratio (In Out),aom-concept,aom-livestock,staging
AOM_000513,Feed Conversion Ratio (Out In),aom-concept,aom-livestock,staging
AOM_003107,Nitrogen Apparent Efficiency,aom-concept,aom-livestock,staging
AOM_000509,Apparent N Efficiency,aom-concept,aom-livestock,staging
AOM_001090,Protein Conversion Ratio,aom-concept,aom-livestock,staging
AOM_000516,Protein Conversion Ratio (In Out),aom-concept,aom-livestock,staging
AOM_000515,Protein Conversion Ratio (Out In),aom-concept,aom-livestock,staging
AOM_000501,Fertilizer Use Efficiency,aom-concept,aom-livestock,staging
AOM_000502,Nitrogen Use Efficiency,aom-concept,aom-livestock,staging
AOM_000503,Isotopic N,aom-concept,aom-livestock,staging
AOM_000505,Isotopic N-Above-ground Biomass,aom-concept,aom-livestock,staging
AOM_000504,Isotopic N-Product,aom-concept,aom-livestock,staging
AOM_000506,Partial N Balance,aom-concept,aom-livestock,staging
AOM_000508,Partial N Balance-Above-ground Biomass,aom-concept,aom-livestock,staging
AOM_000507,Partial N Balance-Product,aom-concept,aom-livestock,staging
AOM_000510,Phosphorus Use Efficiency,aom-concept,aom-livestock,staging
AOM_000511,Total Factor Productivity,aom-concept,aom-livestock,staging
AOM_000500,Water Use Efficiency,aom-concept,aom-livestock,staging
AOM_000475,Environment,aom-concept,aom-livestock,staging
AOM_000476,Biological,aom-concept,aom-livestock,staging
AOM_000478,Biodiversity-Beneficial Organisms,aom-concept,aom-livestock,staging
AOM_000477,Biodiversity,aom-concept,aom-livestock,staging
AOM_000479,Physical,aom-concept,aom-livestock,staging
AOM_000480,Soil Quality,aom-concept,aom-livestock,staging
AOM_000495,Bulk Density,aom-concept,aom-livestock,staging
AOM_000493,Cation Exchange Capacity,aom-concept,aom-livestock,staging
AOM_000494,Effective Cation Exchange Capacity,aom-concept,aom-livestock,staging
AOM_000481,Erosion,aom-concept,aom-livestock,staging
AOM_000492,Infiltration Rate,aom-concept,aom-livestock,staging
AOM_000482,Runoff,aom-concept,aom-livestock,staging
AOM_000488,Soil Available Nitrogen,aom-concept,aom-livestock,staging
AOM_000491,Soil Moisture,aom-concept,aom-livestock,staging
AOM_000490,Soil NH4,aom-concept,aom-livestock,staging
AOM_000486,Soil Nitrogen,aom-concept,aom-livestock,staging
AOM_000489,Soil NO3,aom-concept,aom-livestock,staging
AOM_000484,Soil Organic Carbon,aom-concept,aom-livestock,staging
AOM_000485,Soil Organic Carbon (Change),aom-concept,aom-livestock,staging
AOM_000483,Soil Organic Matter,aom-concept,aom-livestock,staging
AOM_000487,Soil Total Nitrogen,aom-concept,aom-livestock,staging
AOM_000359,Feed Intake,aom-concept,aom-livestock,staging
AOM_000519,Mitigation,aom-concept,aom-livestock,staging
AOM_000526,Carbon Stocks,aom-concept,aom-livestock,staging
AOM_000529,Aboveground Carbon Biomass,aom-concept,aom-livestock,staging
AOM_000530,Belowground Carbon Biomass,aom-concept,aom-livestock,staging
AOM_000527,Soil Carbon Stocks,aom-concept,aom-livestock,staging
AOM_000528,Total Biomass,aom-concept,aom-livestock,staging
AOM_000520,Emissions,aom-concept,aom-livestock,staging
AOM_000524,Carbon Dioxide Emissions,aom-concept,aom-livestock,staging
AOM_000521,CO2 Equivalent Emissions,aom-concept,aom-livestock,staging
AOM_000525,Emissions Intensity,aom-concept,aom-livestock,staging
AOM_000522,Methane Emissions,aom-concept,aom-livestock,staging
AOM_000523,Nitrous Oxide Emissions,aom-concept,aom-livestock,staging
AOM_000360,Productivity,aom-concept,aom-livestock,staging
AOM_001088,Animal Survival and Mortality,aom-concept,aom-livestock,staging
AOM_000498,Animal Mortality,aom-concept,aom-livestock,staging
AOM_000497,Animal Survival,aom-concept,aom-livestock,staging
AOM_000397,Economics,aom-concept,aom-livestock,staging
AOM_000403,Costs,aom-concept,aom-livestock,staging
AOM_000408,Fixed Cost,aom-concept,aom-livestock,staging
AOM_000409,Fixed Cost-Animal housing,aom-concept,aom-livestock,staging
AOM_000412,Fixed Cost-Animals Purchase,aom-concept,aom-livestock,staging
AOM_000411,Fixed Cost-Equipment,aom-concept,aom-livestock,staging
AOM_000410,Fixed Cost-Land,aom-concept,aom-livestock,staging
AOM_000413,Fixed Cost-Loans,aom-concept,aom-livestock,staging
AOM_000449,Capital Opportunity Cost,aom-concept,aom-livestock,staging
AOM_000448,Labor Opportunity Cost,aom-concept,aom-livestock,staging
AOM_000450,Land Opportunity Cost,aom-concept,aom-livestock,staging
AOM_000404,Total Cost,aom-concept,aom-livestock,staging
AOM_000405,Total Cost per Animal,aom-concept,aom-livestock,staging
AOM_000406,Total Cost per Area,aom-concept,aom-livestock,staging
AOM_000407,Total Cost per Unit Production,aom-concept,aom-livestock,staging
AOM_000415,Variable Costs- Fertilizers,aom-concept,aom-livestock,staging
AOM_003090,Variable Costs-Nutrients,aom-concept,aom-livestock,staging
AOM_000426,Variable Costs-Biological Control,aom-concept,aom-livestock,staging
AOM_000425,Fungicide,aom-concept,aom-livestock,staging
AOM_000424,Insecticides,aom-concept,aom-livestock,staging
AOM_000427,Variable Costs-Seed or Planting Material,aom-concept,aom-livestock,staging
AOM_000429,Variable Costs-Saplings,aom-concept,aom-livestock,staging
AOM_000428,Variable Costs-Seed,aom-concept,aom-livestock,staging
AOM_000418,Variable Costs-Mulch,aom-concept,aom-livestock,staging
AOM_000419,Variable Costs-Organic Mulch,aom-concept,aom-livestock,staging
AOM_000421,Variable Costs-Plastic Mulch,aom-concept,aom-livestock,staging
AOM_000416,Variable Costs- Inorganic Fertilizer,aom-concept,aom-livestock,staging
AOM_000417,Variable Costs- Organic Fertilizer,aom-concept,aom-livestock,staging
AOM_000420,Variable Costs-Biochar,aom-concept,aom-livestock,staging
AOM_000422,Variable Costs-Pesticides,aom-concept,aom-livestock,staging
AOM_000423,Herbicides,aom-concept,aom-livestock,staging
AOM_000439,Labor Cost,aom-concept,aom-livestock,staging
AOM_000440,Family,aom-concept,aom-livestock,staging
AOM_000442,Family  Labor Cost (Female),aom-concept,aom-livestock,staging
AOM_000441,Family  Labor Cost (Male),aom-concept,aom-livestock,staging
AOM_000443,Hired Labor Cost,aom-concept,aom-livestock,staging
AOM_000444,Land rent,aom-concept,aom-livestock,staging
AOM_000446,Other variable cost,aom-concept,aom-livestock,staging
AOM_000445,Packaging material,aom-concept,aom-livestock,staging
AOM_000447,Tax,aom-concept,aom-livestock,staging
AOM_000432,Variable Costs-Veterinary,aom-concept,aom-livestock,staging
AOM_000433,Variable Costs-Animal Feed,aom-concept,aom-livestock,staging
AOM_001072,Variable Costs-Electricity,aom-concept,aom-livestock,staging
AOM_000437,Variable Costs-Equipment,aom-concept,aom-livestock,staging
AOM_000438,Variable Costs-Fuel,aom-concept,aom-livestock,staging
AOM_001073,Variable Costs-Irrigation,aom-concept,aom-livestock,staging
AOM_000436,Variable Costs-Transport,aom-concept,aom-livestock,staging
AOM_003110,Variable Cost,aom-concept,aom-livestock,staging
AOM_000464,Economic Performance,aom-concept,aom-livestock,staging
AOM_003101,Benefit Cost Ratio (GMVC),aom-concept,aom-livestock,staging
AOM_000465,Benefit Cost Ratio (GRTC),aom-concept,aom-livestock,staging
AOM_000466,Benefit Cost Ratio (GRVC),aom-concept,aom-livestock,staging
AOM_000467,Benefit Cost Ratio (Unspecified),aom-concept,aom-livestock,staging
AOM_000468,Cost Benefit Ratio (TCGR),aom-concept,aom-livestock,staging
AOM_000469,Cost Benefit Ratio (VCGR),aom-concept,aom-livestock,staging
AOM_000473,Internal Rate of Return,aom-concept,aom-livestock,staging
AOM_000474,Marginal Rate of Return,aom-concept,aom-livestock,staging
AOM_000470,Net Present Value,aom-concept,aom-livestock,staging
AOM_000471,Payback Period,aom-concept,aom-livestock,staging
AOM_000472,Return on Investment,aom-concept,aom-livestock,staging
AOM_000398,Income,aom-concept,aom-livestock,staging
AOM_000401,Gross Margin,aom-concept,aom-livestock,staging
AOM_000399,Gross Return,aom-concept,aom-livestock,staging
AOM_000400,Net Return,aom-concept,aom-livestock,staging
AOM_000402,Return per Unit Production,aom-concept,aom-livestock,staging
AOM_000453,Monetary Private Benefits-Animal rent,aom-concept,aom-livestock,staging
AOM_000452,Monetary Private Benefits-Sale of manure,aom-concept,aom-livestock,staging
AOM_000451,Monetary Private Benefits-Sale of produce,aom-concept,aom-livestock,staging
AOM_000456,Non-Monetary Private Benefits-Animal labour,aom-concept,aom-livestock,staging
AOM_000454,Non-Monetary Private Benefits-Consumption,aom-concept,aom-livestock,staging
AOM_000455,Non-Monetary Private Benefits-Nutrient/Soil management,aom-concept,aom-livestock,staging
AOM_000457,Monetary Societal Benefits,aom-concept,aom-livestock,staging
AOM_000458,Non-monetary Societal Benefits,aom-concept,aom-livestock,staging
AOM_001074,Value,aom-concept,aom-livestock,staging
AOM_001076,Animal Value,aom-concept,aom-livestock,staging
AOM_001075,Crop Value,aom-concept,aom-livestock,staging
AOM_001087,Animal Bedding,aom-concept,aom-livestock,staging
AOM_001085,Variable Cost-Biopesticides,aom-concept,aom-livestock,staging
AOM_001084,Variable cost—inoculants,aom-concept,aom-livestock,staging
AOM_001086,Variable Cost-Soil Amendments,aom-concept,aom-livestock,staging
AOM_001079,Variable Cost-Erosion Control Structures,aom-concept,aom-livestock,staging
AOM_000461,Variable Cost-Harvesting,aom-concept,aom-livestock,staging
AOM_000463,Variable Cost-Planting,aom-concept,aom-livestock,staging
AOM_001082,Variable Cost-Preparing Beds,aom-concept,aom-livestock,staging
AOM_001083,Variable Cost-Pruning,aom-concept,aom-livestock,staging
AOM_001080,Variable Cost-Spraying,aom-concept,aom-livestock,staging
AOM_001081,Variable Cost-Spreading,aom-concept,aom-livestock,staging
AOM_000462,Variable Cost-Threshing,aom-concept,aom-livestock,staging
AOM_000459,Variable Cost-Tillage,aom-concept,aom-livestock,staging
AOM_001077,Variable Cost-Transplanting,aom-concept,aom-livestock,staging
AOM_001078,Variable Cost-Water Harvesting Structures,aom-concept,aom-livestock,staging
AOM_000460,Variable Cost-Weeding,aom-concept,aom-livestock,staging
AOM_000393,Labour-Time,aom-concept,aom-livestock,staging
AOM_000395,Labour Time-Female,aom-concept,aom-livestock,staging
AOM_000394,Labour Time-Male,aom-concept,aom-livestock,staging
AOM_000396,Return to Labour,aom-concept,aom-livestock,staging
AOM_000361,Yield,aom-concept,aom-livestock,staging
AOM_000362,Product Yield,aom-concept,aom-livestock,staging
AOM_000366,Animals,aom-concept,aom-livestock,staging
AOM_003095,Daily Average Weight Gain,aom-concept,aom-livestock,staging
AOM_000383,Egg Yield,aom-concept,aom-livestock,staging
AOM_000369,Meat Yield,aom-concept,aom-livestock,staging
AOM_000370,Meat Yield- Carcass,aom-concept,aom-livestock,staging
AOM_000371,Meat Yield- Carcass Defeathered,aom-concept,aom-livestock,staging
AOM_000372,Meat Yield-Cold Carcass,aom-concept,aom-livestock,staging
AOM_000373,Meat Yield-Dressed,aom-concept,aom-livestock,staging
AOM_000374,Meat Yield-Empty Carcass Meat Yield,aom-concept,aom-livestock,staging
AOM_000375,Meat Yield-Eviscerated,aom-concept,aom-livestock,staging
AOM_000376,Meat Yield-Final Body Weight,aom-concept,aom-livestock,staging
AOM_000377,Meat Yield-Hot Carcass,aom-concept,aom-livestock,staging
AOM_000378,Meat Yield-Non-carcass,aom-concept,aom-livestock,staging
AOM_000379,Meat Yield-Slaughter Body,aom-concept,aom-livestock,staging
AOM_001070,Milk Days,aom-concept,aom-livestock,staging
AOM_000382,Milk Fat Content,aom-concept,aom-livestock,staging
AOM_000381,Milk Fat Yield,aom-concept,aom-livestock,staging
AOM_000380,Milk Yield,aom-concept,aom-livestock,staging
AOM_000385,Other Animal Product Yield,aom-concept,aom-livestock,staging
AOM_000386,Reproductive Yield,aom-concept,aom-livestock,staging
AOM_000388,Offspring Body Weight,aom-concept,aom-livestock,staging
AOM_000389,Offspring Body Weight-Birth Weight,aom-concept,aom-livestock,staging
AOM_000390,Offspring Body Weight-Weaning Weight,aom-concept,aom-livestock,staging
AOM_000387,Reproductive Rate,aom-concept,aom-livestock,staging
AOM_000391,Specific Growth Rate of Nursing Offspring,aom-concept,aom-livestock,staging
AOM_000392,Weaning Liveweight,aom-concept,aom-livestock,staging
AOM_000368,Specific Growth Rate,aom-concept,aom-livestock,staging
AOM_000367,Total Weight Gain,aom-concept,aom-livestock,staging
AOM_000384,Wool Yield,aom-concept,aom-livestock,staging
AOM_000365,Land Equivalent Ratio,aom-concept,aom-livestock,staging
AOM_000363,Pasture,aom-concept,aom-livestock,staging
AOM_000364,Biomass Yield,aom-concept,aom-livestock,staging
AOM_000496,Yield Stability,aom-concept,aom-livestock,staging
AOM_000517,Income Female,aom-concept,aom-livestock,staging
AOM_000518,Income Male,aom-concept,aom-livestock,staging
AOM_000001,Species,aom-concept,aom-livestock,staging
AOM_000002,Animal,aom-concept,aom-livestock,staging
AOM_000032,Aquatic,aom-concept,aom-livestock,staging
AOM_000034,Fish,aom-concept,aom-livestock,staging
AOM_000048,African Carp,aom-concept,aom-livestock,staging
AOM_000050,African Catfish,aom-concept,aom-livestock,staging
AOM_000041,African Sharptooth Catfish,aom-concept,aom-livestock,staging
AOM_000052,African Sharptooth x African Catfish Hybrid,aom-concept,aom-livestock,staging
AOM_000040,Common Carp,aom-concept,aom-livestock,staging
AOM_000051,Dwarf African Mud Catfish,aom-concept,aom-livestock,staging
AOM_000045,Mozambique Tilapia,aom-concept,aom-livestock,staging
AOM_000044,Mozambique x Nile Hybrid Tilapia,aom-concept,aom-livestock,staging
AOM_000042,Nile Tilapia,aom-concept,aom-livestock,staging
AOM_000047,Ningu,aom-concept,aom-livestock,staging
AOM_000043,Redbreast Tilapia,aom-concept,aom-livestock,staging
AOM_000046,Shire Tilapia,aom-concept,aom-livestock,staging
AOM_000049,Vundu Catfish,aom-concept,aom-livestock,staging
AOM_000035,Shellfish,aom-concept,aom-livestock,staging
AOM_000033,Crustacean,aom-concept,aom-livestock,staging
AOM_000053,Indian Prawn,aom-concept,aom-livestock,staging
AOM_000037,Mollusc,aom-concept,aom-livestock,staging
AOM_000039,Cephalapod,aom-concept,aom-livestock,staging
AOM_000038,Gastropod,aom-concept,aom-livestock,staging
AOM_000054,South African Abalone,aom-concept,aom-livestock,staging
AOM_000036,Collector Urchin,aom-concept,aom-livestock,staging
AOM_000003,Terrestrial,aom-concept,aom-livestock,staging
AOM_000004,Mammal,aom-concept,aom-livestock,staging
AOM_000005,Bovine,aom-concept,aom-livestock,staging
AOM_000009,Buffalo,aom-concept,aom-livestock,staging
AOM_000015,Cattle,aom-concept,aom-livestock,staging
AOM_000014,Taurine Cattle,aom-concept,aom-livestock,staging
AOM_000012,Taurine x Zebu Hybrid Cattle,aom-concept,aom-livestock,staging
AOM_000013,Zebu Cattle,aom-concept,aom-livestock,staging
AOM_000011,Camel,aom-concept,aom-livestock,staging
AOM_000010,Dromedary,aom-concept,aom-livestock,staging
AOM_000006,Caprine,aom-concept,aom-livestock,staging
AOM_000016,Goat,aom-concept,aom-livestock,staging
AOM_000019,Sheep,aom-concept,aom-livestock,staging
AOM_000008,Equine,aom-concept,aom-livestock,staging
AOM_000021,Donkey,aom-concept,aom-livestock,staging
AOM_000020,Horse,aom-concept,aom-livestock,staging
AOM_000022,Mule,aom-concept,aom-livestock,staging
AOM_000017,Pig,aom-concept,aom-livestock,staging
AOM_000007,Rodent,aom-concept,aom-livestock,staging
AOM_000023,Guinea Pig,aom-concept,aom-livestock,staging
AOM_000018,Rabbit,aom-concept,aom-livestock,staging
AOM_000024,Poultry or Game Bird,aom-concept,aom-livestock,staging
AOM_000025,Chicken,aom-concept,aom-livestock,staging
AOM_003002,Broiler,aom-concept,aom-livestock,staging
AOM_003001,Dual purpose,aom-concept,aom-livestock,staging
AOM_003000,Layer,aom-concept,aom-livestock,staging
AOM_000026,Duck,aom-concept,aom-livestock,staging
AOM_000027,Geese,aom-concept,aom-livestock,staging
AOM_000029,Guineafowl,aom-concept,aom-livestock,staging
AOM_000031,Japanese Quail,aom-concept,aom-livestock,staging
AOM_000030,Ostrich,aom-concept,aom-livestock,staging
AOM_000028,Turkey,aom-concept,aom-livestock,staging
AOM_000055,Plant,aom-concept,aom-livestock,staging
AOM_000056,Pasture Fodder,aom-concept,aom-livestock,staging
AOM_000062,Brassica,aom-concept,aom-livestock,staging
AOM_000078,Fodder Radish,aom-concept,aom-livestock,staging
AOM_000058,Grass,aom-concept,aom-livestock,staging
AOM_001875,Andropogon gayanus Dried,aom-concept,aom-livestock,staging
AOM_000104,Andropogon gayanus,aom-concept,aom-livestock,staging
AOM_000066,Brachiaria brizantha,aom-concept,aom-livestock,staging
AOM_000064,Brachiaria decumbens,aom-concept,aom-livestock,staging
AOM_000065,Brachiaria humidicola,aom-concept,aom-livestock,staging
AOM_000067,Brachiaria hybrid,aom-concept,aom-livestock,staging
AOM_000090,Cenchrus ciliaris,aom-concept,aom-livestock,staging
AOM_000068,Chloris gayana,aom-concept,aom-livestock,staging
AOM_000069,Cocksfoot,aom-concept,aom-livestock,staging
AOM_000089,Congo Grass,aom-concept,aom-livestock,staging
AOM_000086,Desho Grass,aom-concept,aom-livestock,staging
AOM_000091,Enteropogon monostachyos,aom-concept,aom-livestock,staging
AOM_000092,Eragrostis superba,aom-concept,aom-livestock,staging
AOM_000085,Guinea Grass,aom-concept,aom-livestock,staging
AOM_000071,Kikuyu Grass,aom-concept,aom-livestock,staging
AOM_000063,Napier Grass,aom-concept,aom-livestock,staging
AOM_000075,Ryegrass,aom-concept,aom-livestock,staging
AOM_000082,Sickle Grass,aom-concept,aom-livestock,staging
AOM_000073,Smutsfinger Grass,aom-concept,aom-livestock,staging
AOM_000080,Stipagrostis uniplumis,aom-concept,aom-livestock,staging
AOM_000070,Tall Fescue,aom-concept,aom-livestock,staging
AOM_000081,Tassel Three-awn,aom-concept,aom-livestock,staging
AOM_000096,Themeda triandra,aom-concept,aom-livestock,staging
AOM_000079,Vetiver Grass,aom-concept,aom-livestock,staging
AOM_000072,Westerwold Ryegrass,aom-concept,aom-livestock,staging
AOM_000059,Legume,aom-concept,aom-livestock,staging
AOM_000100,Aeschynomene afraspera,aom-concept,aom-livestock,staging
AOM_000087,Alfalfa,aom-concept,aom-livestock,staging
AOM_000076,Blue Lupin,aom-concept,aom-livestock,staging
AOM_000098,Centrosema brasilianum,aom-concept,aom-livestock,staging
AOM_000084,Centrosema pascuorum,aom-concept,aom-livestock,staging
AOM_000097,Chamaecrista rotundifolia,aom-concept,aom-livestock,staging
AOM_000101,Crotalaria ochroleuca,aom-concept,aom-livestock,staging
AOM_000105,Egyptian Clover,aom-concept,aom-livestock,staging
AOM_000074,Hairy Vetch,aom-concept,aom-livestock,staging
AOM_000077,Jointvetche,aom-concept,aom-livestock,staging
AOM_000099,Pueraria phaseoloides,aom-concept,aom-livestock,staging
AOM_000083,Spanish Tick Clover,aom-concept,aom-livestock,staging
