concept_id,preferred_label,cohort_scope,feed_material_direct_branch_ids,feed_material_direct_branch_labels,depth_from_feed_materials,depth_from_feed_additives,depth_from_feed_chemical_substances,current_parent_ids,current_parent_labels,direct_child_count,descendant_count,review_requirement
AOM_001634,Chloris gayana Dried Wilted,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001402,Chloris gayana,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001635,Chloris gayana Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001633,Chloris gayana Dried,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001636,Chromolaena odorata Leaves,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001536,Chromolaena odorata,2,2,affected-descendant-inventory;source-navigation-impact-review
AOM_001637,Chromolaena odorata Leaves Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001636,Chromolaena odorata Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001638,Palm Kernel Cake,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100901,Palm kernel by-products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001641,Cotton Seed Cake Dried,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_003973,Cotton Seed,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001642,Cotton Seed Decorticated Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_003973,Cotton Seed,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001643,Cotton Seed Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_003973,Cotton Seed,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001644,Cotton Seed Cake Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_003973,Cotton Seed,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001645,Sheanut Cake Boiled Dried,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100903,Sheanut by-products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001646,Cowpea Dried,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100867,Cowpea by-products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001647,Cassava Leaves Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_000635,Cassava Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001649,Cynadon dactylon Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001462,Cynodon dactylon,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001650,Taro Leaves Boiled Dried,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_001266,Taro Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001651,Yam Peels Dried,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_000640,Yam Peels,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001654,Dichrostachys cinerea Fruits,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001141,Dichrostachys cinerea,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_001655,Dichrostachys cinerea Fruits Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001654,Dichrostachys cinerea Fruits,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001656,Maize Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_100921,Crop product,5,,,AOM_000649,Maize Grain,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001657,Ficus thonningii Leaves Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001148,Ficus thonningii Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001658,Fish Dried Ground Heated,feed-material-descendant,AOM_000559,Animal,3,,,AOM_000549,Fish,0,0,affected-descendant-inventory
AOM_001660,Groundnut Cake Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_001254,Groundnut Cake,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001661,Onion Bulb Dried Ethanol Treated Blended,feed-material-descendant;crop-forage-navigation,AOM_100921,Crop product,5,,,AOM_001359,Onion Bulb,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001662,Scarlet Eggplant Wilted,feed-material-descendant;crop-forage-navigation,AOM_100921,Crop product,4,,,AOM_001360,Scarlet Eggplant,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001663,Hyparrhenia rufa Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001405,Hyparrhenia rufa,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001664,Ulva rigida Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001563,Ulva rigida,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001665,Lablab purpureus Dried Wilted,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_002204,Lablab purpureus,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001666,Lablab purpureus Crushed Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_002204,Lablab purpureus,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001667,Leucaena leucocephala Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_000710,Leucaena leucocephala,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001668,Leucaena leucocephala Wilted,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_000710,Leucaena leucocephala,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001669,Leucaena leucocephala Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_000710,Leucaena leucocephala,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001671,Leucaena leucocephala Leaves Dried Ensiled,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001672,Leucaena leucocephala Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001672,Leucaena leucocephala Leaves,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_000710,Leucaena leucocephala,5,5,affected-descendant-inventory;source-navigation-impact-review
AOM_001674,Maize Ground,feed-material-descendant;crop-forage-navigation,AOM_100921,Crop product,4,,,AOM_000648,Maize,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001675,Baby Corn Stalk,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100855,Baby corn by-products,2,2,affected-descendant-inventory;source-navigation-impact-review
AOM_001676,Megathyrsus maximus Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001479,Megathyrsus maximus,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001677,Panicum maximum Ensiled,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001407,Panicum maximum,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001679,Maize Grain Ground,feed-material-descendant;crop-forage-navigation,AOM_100921,Crop product,5,,,AOM_000649,Maize Grain,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001681,Pennisetum purpureum Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_000689,Pennisetum purpureum,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001682,Maize Straw Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_000572,Maize Straw,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001684,Maize Straw Dried Ensiled Ground Urea Treated,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_000572,Maize Straw,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001686,Maize Straw Dried,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_000572,Maize Straw,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001687,Maize Straw Urea Treated,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_000572,Maize Straw,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001688,Maize Straw Ground Urea Treated,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_000572,Maize Straw,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001689,Schizachyrium exile Urea Treated,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001516,Schizachyrium exile,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001692,Schoenefeldia gracilis Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001518,Schoenefeldia gracilis,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001693,Mango Seed Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_001196,Mango Seed,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001694,Mango Seed Kernel Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_100884,Mango by-products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001695,Mango Seed Kernel Crushed Dried,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_100884,Mango by-products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001696,Moringa oleifera Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001152,Moringa oleifera,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001697,Mucuna pruriens Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001227,Mucuna pruriens,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001698,Mucuna pruriens Seed Crushed,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001164,Mucuna pruriens Seed,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001699,Afzelia africana Leaves,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001126,Afzelia africana,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_001700,Noug Cake Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_001190,Noug,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001701,Calliandra calothyrsus Leaves Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001134,Calliandra calothyrsus Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001702,Oat Leaves Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100860,Oat by-products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001703,Chamaecytisus palmensis Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001137,Chamaecytisus palmensis,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001704,Daniellia oliveri Leaves Wilted,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001140,Daniellia oliveri Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001705,Erythrina brucei Leaves Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001143,Erythrina brucei Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001706,Olive Leaves Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_000730,Olive Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001708,Palm Kernel Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100901,Palm kernel by-products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001709,Panicum maximum Wilted,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001407,Panicum maximum,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001710,Leucaena leucocephala Leaves Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001672,Leucaena leucocephala Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001711,Moringa oleifera Ensiled,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001152,Moringa oleifera,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001713,Pennisetum clandestinum Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001409,Pennisetum clandestinum,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001714,Pennisetum clandestinum Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001409,Pennisetum clandestinum,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001715,Opuntia ficus indica Cladode Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001914,Opuntia ficus indica Cladode,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001717,Pennisetum pedicellatum Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001413,Pennisetum pedicellatum,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001718,Pennisetum pedicellatum Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001413,Pennisetum pedicellatum,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001719,Piliostigma thonningii Leaves Wilted,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001525,Piliostigma thonningii Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001720,Pennisetum purpureum Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_000689,Pennisetum purpureum,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001721,Pennisetum purpureum Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_000689,Pennisetum purpureum,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001722,Pithecellobium dulce Leaves Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001170,Pithecellobium dulce Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001723,Psophocarpus scandens Leaves Wilted,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001531,Psophocarpus scandens Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001724,Sesbania sesban Leaves Wilted,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001740,Sesbania sesban Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001725,Sesbania goetzei Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001174,Sesbania goetzei,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_001726,Tithonia diversifolia Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_000716,Tithonia diversifolia,0,0,affected-descendant-inventory;source-navigation-impact-review
