concept_id,language,definition,definition_method,status,reviewer,review_date,evidence,rationale
AOM_000752,en,A feed material with governed source identity “Chamomile” and characteristics: ingredient part — Flower.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_hard_tail_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000753,en,"A feed ingredient with governed workbook identity “Bicarbonate of Soda”, classified within “Other Ingredients”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified unless separately asserted.",composed_from_canonical_workbook_identity_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,Canonical workbook establishes governed ingredient identity and hierarchy; all unasserted material facets remain unspecified.
AOM_000754,en,"A feed-supplement ingredient with governed workbook identity “Calcium”, classified within “Mineral”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified unless separately asserted.",composed_from_canonical_workbook_identity_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,Canonical workbook establishes governed ingredient identity and hierarchy; all unasserted material facets remain unspecified.
AOM_000755,en,"A feed-supplement ingredient with governed workbook identity “Chalk”, classified within “Mineral”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified unless separately asserted.",composed_from_canonical_workbook_identity_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,Canonical workbook establishes governed ingredient identity and hierarchy; all unasserted material facets remain unspecified.
AOM_000756,en,"A feed-supplement ingredient with governed workbook identity “Copper”, classified within “Mineral”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified unless separately asserted.",composed_from_canonical_workbook_identity_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,Canonical workbook establishes governed ingredient identity and hierarchy; all unasserted material facets remain unspecified.
AOM_000757,en,"A feed-supplement ingredient with governed workbook identity “Dicalcium Phosphate”, classified within “Mineral”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified unless separately asserted.",composed_from_canonical_workbook_identity_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,Canonical workbook establishes governed ingredient identity and hierarchy; all unasserted material facets remain unspecified.
AOM_000758,en,"A feed-supplement ingredient with governed workbook identity “Iodated Salt”, classified within “Mineral”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified unless separately asserted.",composed_from_canonical_workbook_identity_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,Canonical workbook establishes governed ingredient identity and hierarchy; all unasserted material facets remain unspecified.
AOM_000759,en,"A feed-supplement ingredient with governed workbook identity “Iodine”, classified within “Mineral”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified unless separately asserted.",composed_from_canonical_workbook_identity_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,Canonical workbook establishes governed ingredient identity and hierarchy; all unasserted material facets remain unspecified.
AOM_000760,en,"A feed-supplement ingredient with governed workbook identity “Lime”, classified within “Mineral”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified unless separately asserted.",composed_from_canonical_workbook_identity_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,Canonical workbook establishes governed ingredient identity and hierarchy; all unasserted material facets remain unspecified.
AOM_000763,en,"A feed-supplement ingredient with governed workbook identity “Manganese”, classified within “Mineral”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified unless separately asserted.",composed_from_canonical_workbook_identity_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,Canonical workbook establishes governed ingredient identity and hierarchy; all unasserted material facets remain unspecified.
AOM_000764,en,A feed material with governed source identity “mineral” and characteristics: physical form — Block form.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000766,en,"A feed-supplement ingredient with governed workbook identity “Mineral Lick”, classified within “Mineral”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified unless separately asserted.",composed_from_canonical_workbook_identity_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,Canonical workbook establishes governed ingredient identity and hierarchy; all unasserted material facets remain unspecified.
