feed_material_id,target_property,target_concept_id,target_label,rule_id,status,reviewer,review_date,evidence,rationale
AOM_001674,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_001675,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_001676,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_001679,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_001681,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_001681,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_001682,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_001682,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_001684,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_001684,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_001684,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_001686,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_001686,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_001687,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_001688,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_001688,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_001692,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_001693,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_001693,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_001693,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_001694,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_001694,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_001694,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_001695,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_001695,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_001696,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_001697,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_001700,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_001701,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_001701,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_001702,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_001702,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_001702,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
